Div,Date,Season,HomeTeam,AwayTeam,FTR,H_roll_GF,H_roll_GA,H_roll_Pts,H_roll_Win,H_roll_Shots,H_roll_ShotsT,H_roll_Corners,H_roll_Fouls,H_season_pts,H_season_gf,H_season_ga,H_season_games,H_season_gd,H_season_ppg,H_rank,A_roll_GF,A_roll_GA,A_roll_Pts,A_roll_Win,A_roll_Shots,A_roll_ShotsT,A_roll_Corners,A_roll_Fouls,A_season_pts,A_season_gf,A_season_ga,A_season_games,A_season_gd,A_season_ppg,A_rank,ref_cards_avg,ref_reds_avg,ref_fouls_avg,ref_games,mkt_prob_H,mkt_prob_D,mkt_prob_A,mkt_prob_max,odds_move_H,odds_move_D,odds_move_A,close_vol,close_avg_h,open_avg_h,close_max_h,y,H_xG,H_xGA,H_npxG,H_npxGA,H_ppda_coef,H_deep,H_xpts,A_xG,A_xGA,A_npxG,A_npxGA,A_ppda_coef,A_deep,A_xpts,xg_diff_roll
SP1,2021-05-12,2020,Celta,Getafe,H,1.8,1.0,2.0,0.6,9.4,4.0,3.4,14.2,47,50,53,35,-3,1.3428571428571427,10.0,0.8,1.4,0.8,0.2,11.0,3.2,3.0,16.4,34,26,41,35,-15,0.9714285714285714,15.0,,,,,0.3388090349075975,0.3162217659137577,0.3449691991786448,0.3449691991786448,0.4499999999999997,-0.25,-0.25,0.1912319085747534,2.73625,2.4,2.91,0,1.1772977999999998,1.4831151999999999,0.8799859999999999,0.888492,7.811771888242477,5.8,1.1104800000000001,1.1111686,0.8995118000000002,0.9625138,0.6022254000000002,12.292851086380498,4.4,1.47674,0.06612919999999978
SP1,2021-05-12,2020,Sevilla,Valencia,H,1.4,1.0,2.0,0.6,12.0,4.0,4.0,12.0,71,51,29,35,22,2.0285714285714285,4.0,1.8,1.8,1.0,0.2,8.6,3.4,3.8,13.4,39,46,51,35,-5,1.1142857142857143,14.0,,,,,0.5913978494623655,0.2365591397849462,0.1720430107526881,0.5913978494623655,0.1600000000000001,-0.5,-1.5,0.0656696276828184,1.59625,1.46,1.66,0,1.768899,0.6380888,1.4716656,0.4894334000000001,10.168366013071894,5.8,2.05024,1.3016619999999999,1.9792991999999998,1.1530070000000001,1.5333332,13.307867494824015,4.0,1.16628,0.4672370000000001
I1,2021-05-12,2020,Lazio,Parma,H,2.8,2.6,1.8,0.6,13.2,6.6,4.6,13.8,64,61,54,35,7,1.8285714285714283,6.0,1.8,3.4,0.0,0.0,9.8,3.4,4.0,14.8,23,42,79,36,-37,0.6388888888888888,19.0,,,,,0.7418011452368558,0.1582509109838625,0.0999479437792816,0.7418011452368558,0.08,-0.5,-3.5,0.0415546112277051,1.2712500000000002,1.21,1.34,0,2.250557,1.47437,1.774107,1.01759,10.81905713481565,11.8,1.81906,1.3040171999999999,2.41954,1.3040171999999999,2.26728,10.940937019969278,3.4,0.63686,0.9465398000000003
I1,2021-05-12,2020,Bologna,Genoa,A,1.8,2.2,1.2,0.2,11.0,4.4,4.6,16.4,41,49,58,36,-9,1.1388888888888888,12.0,1.8,2.0,0.8,0.2,11.0,5.4,3.8,14.8,39,44,54,36,-10,1.0833333333333333,13.0,,,,,0.4302959501557631,0.2784267912772585,0.2912772585669781,0.4302959501557631,-0.1999999999999997,0.1499999999999999,0.25,0.0887110075308743,2.20125,2.39,2.38,2,1.7651434000000001,1.8702957999999998,1.4606234,1.5657858,9.716785258164569,4.2,1.45288,1.3859018000000003,1.6023965999999998,1.2336418,1.2978774000000002,13.72321679717417,4.8,1.27554,0.37924159999999985
I1,2021-05-12,2020,Sampdoria,Spezia,D,1.4,1.4,1.8,0.6,11.4,5.2,6.0,12.2,46,47,53,36,-6,1.2777777777777777,9.0,0.8,2.4,0.4,0.0,7.0,2.4,3.4,13.2,34,44,67,35,-23,0.9714285714285714,16.0,,,,,0.3790979535068547,0.2632624677130935,0.3576395787800516,0.3790979535068547,0.0499999999999998,0.0,0.0299999999999998,0.0669754752556059,2.57,2.56,2.66,1,1.5500508,1.4531342,1.3978068000000001,1.1486136000000002,17.32420875420875,9.2,1.4331800000000001,0.78892094,2.5678039999999998,0.78892094,2.4155439999999997,18.242645074224022,5.2,0.34807999999999995,0.7611298599999999
E0,2021-05-12,2020,Chelsea,Arsenal,A,1.8,0.4,2.6,0.8,13.6,6.0,2.6,11.2,64,55,32,35,23,1.8285714285714283,4.0,1.8,0.6,2.0,0.6,16.0,5.0,7.0,8.8,52,49,38,35,11,1.4857142857142858,9.0,2.5106382978723403,0.0638297872340425,18.19148936170213,47.0,0.4972144846796657,0.2778551532033426,0.2249303621169916,0.4972144846796657,0.25,-0.6000000000000001,-0.7999999999999998,0.0972111104761179,1.9225,1.73,2.02,2,1.9291364000000002,0.682116,1.9291364000000002,0.529882,12.332339869281046,7.2,2.1000400000000004,1.6775613999999996,0.7375346,1.6775613999999996,0.5853007400000002,13.534615384615384,8.2,2.06046,0.25157500000000055
D1,2021-05-12,2020,Schalke 04,Hertha,A,0.8,2.2,0.6,0.2,4.8,1.8,3.4,11.0,13,20,80,31,-60,0.4193548387096774,18.0,1.4,0.8,1.4,0.2,11.8,4.8,5.2,12.0,31,38,49,31,-11,1.0,14.0,,,,,0.1578947368421052,0.2105263157894737,0.6315789473684211,0.6315789473684211,-1.0,0.0,0.06,0.3475115619864837,6.227500000000001,7.0,6.6,2,0.7389642000000001,1.5843362,0.7389642000000001,1.2767722000000001,18.177045707915273,4.4,0.7708,1.3217082,1.2434772,1.1701527600000001,1.0919228,16.964668534080303,5.2,1.46292,-0.5827439999999999
I1,2021-05-13,2020,Crotone,Verona,H,1.0,2.6,0.6,0.2,8.0,3.0,4.0,11.4,18,42,90,35,-48,0.5142857142857142,20.0,0.8,1.6,0.4,0.0,13.4,5.8,6.8,17.2,41,39,46,36,-7,1.1388888888888888,13.0,,,,,0.249136174359883,0.2458580668025161,0.5050057588376008,0.5050057588376008,0.1499999999999999,0.0499999999999998,-0.0499999999999998,0.1720465053408524,4.0,3.77,4.3,0,1.2045178,1.9366674,0.8999978000000001,1.9366674,18.520092352092355,4.2,0.9584999999999999,1.6283020000000001,1.1967222,1.6283020000000001,0.8922174,10.83217086834734,5.6,1.7108600000000003,-0.42378420000000006
E0,2021-05-13,2020,Aston Villa,Everton,D,1.4,2.0,0.8,0.2,13.0,5.8,4.6,12.6,48,49,41,34,8,1.411764705882353,10.0,1.0,0.8,1.6,0.4,11.8,3.0,4.2,9.0,55,46,42,34,4,1.6176470588235294,9.0,2.8,0.1272727272727272,20.418181818181814,55.0,0.316546762589928,0.2877697841726619,0.3956834532374101,0.3956834532374101,0.2999999999999998,-0.1,-0.2000000000000001,0.1680508001426098,3.0187500000000003,2.72,3.26,1,1.2739752,1.6775779999999998,1.1217412,1.3731188,12.73128155933205,7.0,1.08466,1.1762806000000001,1.2134133999999999,1.0240466,1.2134133999999999,16.283498485033014,5.2,1.2858399999999999,0.09769459999999985
E0,2021-05-13,2020,Man United,Liverpool,A,2.0,1.0,2.0,0.6,13.4,5.6,5.6,12.4,70,68,38,35,30,2.0,2.0,1.8,0.6,2.2,0.6,18.4,7.8,6.2,12.0,57,57,39,34,18,1.6764705882352942,7.0,3.43859649122807,0.1403508771929824,20.84210526315789,57.0,0.3455818022747157,0.2534266550014581,0.4009915427238261,0.4009915427238261,-0.25,0.0,0.1699999999999999,0.1514454168527866,2.8575,3.15,3.2,2,1.6378148000000003,0.7310866,1.4855888000000002,0.7310866,10.922550116550116,9.8,2.02704,2.258884,1.1217131999999999,2.258884,1.1217131999999999,8.610521362695277,12.2,2.12854,-0.6210691999999998
SP1,2021-05-13,2020,Valladolid,Villarreal,A,1.0,1.6,0.8,0.0,13.6,3.6,6.0,9.6,31,32,49,35,-17,0.8857142857142857,17.0,2.0,1.8,1.2,0.4,10.8,5.2,5.6,11.6,52,53,42,35,11,1.4857142857142858,6.0,,,,,0.2167429884458061,0.2469729315711422,0.5362840799830516,0.5362840799830516,0.5300000000000002,0.2999999999999998,-0.1999999999999999,0.3151615232135511,4.38875,3.86,4.82,2,1.3401013999999998,1.5538919999999998,1.3401014,1.5538919999999998,12.05565998329156,3.4,1.13874,1.3973212,1.6203741999999999,1.2486652000000003,1.3230624,8.979314757303888,9.8,1.27152,-0.057219800000000154
SP1,2021-05-13,2020,Eibar,Betis,D,1.0,2.0,1.2,0.4,10.4,3.0,4.8,10.2,29,27,46,35,-19,0.8285714285714286,20.0,1.0,0.8,1.4,0.2,9.2,3.8,4.8,13.0,54,45,47,35,-2,1.542857142857143,7.0,,,,,0.3437815975733064,0.2780586450960566,0.378159757330637,0.378159757330637,-0.0499999999999998,0.1499999999999999,-0.0499999999999998,0.057678295001549,2.83875,2.8,2.93,1,0.9573606000000001,1.2279985999999998,0.8087042,1.2279985999999998,9.499680672268907,5.0,1.31992,1.0996530000000004,1.2591484000000002,1.099653,1.1104934,12.47464882943144,6.6,1.18946,-0.14229240000000032
SP1,2021-05-13,2020,Granada,Real Madrid,A,1.6,1.4,1.2,0.4,7.6,3.0,3.6,14.4,45,44,57,35,-13,1.2857142857142858,10.0,1.4,0.4,1.8,0.4,15.8,4.6,6.2,12.6,75,60,26,35,34,2.142857142857143,3.0,,,,,0.1171118285882007,0.1784561197534487,0.7044320516583504,0.7044320516583504,0.0,0.75,-0.0699999999999998,0.3806385612174814,8.135,8.01,8.8,2,1.2970888,1.50105,1.1484334,1.3524717999999998,10.642940503432493,3.4,1.15598,1.5501612000000002,1.11125124,1.4015072,0.96259604,11.060606060606059,10.0,1.6279800000000002,-0.2530724000000002
E0,2021-05-14,2020,Newcastle,Man City,A,2.0,1.6,2.0,0.6,10.4,4.8,3.6,9.4,39,40,58,35,-18,1.1142857142857143,17.0,1.6,1.0,1.8,0.6,17.8,4.2,6.6,10.6,80,72,26,35,46,2.2857142857142856,1.0,2.7291666666666665,0.1666666666666666,20.75,48.0,0.1053930207966161,0.1649629890729644,0.7296439901304195,0.7296439901304195,-2.0,-0.25,0.05,1.4114430305794947,9.485,10.52,11.0,2,1.5360964,2.1719239999999997,1.5360964,2.0196899999999998,23.2170066045066,2.4,0.99322,1.874428,0.44867080000000004,1.722194,0.4486707999999999,9.379717629717629,12.4,2.45558,-0.33833160000000007
D1,2021-05-15,2020,Augsburg,Werder Bremen,H,0.6,1.6,0.2,0.0,13.8,5.0,7.2,12.2,33,32,49,32,-17,1.03125,13.0,0.6,2.4,0.2,0.0,12.2,3.2,4.4,10.2,31,34,51,32,-17,0.96875,15.0,,,,,0.393939393939394,0.2909090909090909,0.3151515151515151,0.393939393939394,-0.0500000000000002,0.0,0.0,0.064586597459756,2.535,2.59,2.65,0,1.453115,1.2595766,1.3015596,1.2595766,13.262286988373944,5.4,1.5059799999999999,0.8373758,1.7777239999999999,0.6858208,1.6261679999999998,19.825545454545455,1.8,0.6937399999999999,0.6157391999999999
D1,2021-05-15,2020,Bielefeld,Hoffenheim,D,0.4,1.0,1.6,0.4,10.8,4.0,3.0,9.6,31,23,51,32,-28,0.96875,16.0,1.6,1.0,1.8,0.4,12.6,4.4,4.2,11.8,39,49,52,32,-3,1.21875,11.0,,,,,0.3886084388989427,0.2380226688256024,0.3733688922754549,0.3886084388989427,-0.1699999999999999,0.25,0.1499999999999999,0.0931971796017147,2.54,2.68,2.63,1,1.1149346000000002,1.1890079999999998,0.9589245999999999,1.0374539999999999,14.746198012105058,6.4,1.49054,1.13504922,0.9560722,1.13504922,0.8045161999999999,15.598404169360052,5.4,1.40286,-0.02011461999999975
D1,2021-05-15,2020,Freiburg,Bayern Munich,D,1.8,1.2,1.4,0.4,12.8,5.4,3.8,12.8,44,49,47,32,2,1.375,9.0,2.6,1.0,2.0,0.6,18.6,6.2,5.6,8.4,74,92,40,32,52,2.3125,1.0,,,,,0.1054216867469879,0.1355421686746988,0.7590361445783133,0.7590361445783133,-1.0,1.75,-0.05,0.6183156845126003,8.79,8.6,10.1,1,1.4342395999999997,1.4779714,1.1311296,1.326416,12.979167559077604,5.2,1.33466,1.7243482,0.924078,1.5727942000000001,0.924078,8.173766854412015,12.2,1.8784399999999999,-0.2901086000000004
I1,2021-05-15,2020,Roma,Lazio,H,1.8,1.8,0.8,0.2,14.6,6.8,7.6,13.6,62,67,54,37,13,1.6756756756756757,7.0,2.0,2.0,1.8,0.6,13.6,6.2,5.0,13.6,67,62,54,36,8,1.8611111111111112,6.0,,,,,0.2877697841726619,0.237410071942446,0.4748201438848921,0.4748201438848921,0.2999999999999998,0.3999999999999999,-0.25,0.179557989041344,3.32125,3.07,3.54,0,1.527841,1.5233923999999999,1.3755804,1.5233924,12.71444756090854,7.4,1.4167999999999998,1.7931549999999998,1.3082862,1.640895,1.0037664,10.797208395319851,12.8,1.6779199999999999,-0.2653139999999998
I1,2021-05-15,2020,Genoa,Atalanta,A,2.0,1.6,1.4,0.4,11.2,6.0,3.8,14.4,42,46,54,37,-8,1.135135135135135,14.0,2.8,0.8,2.2,0.6,18.0,9.4,6.0,12.8,75,86,44,37,42,2.027027027027027,4.0,,,,,0.0722966656279214,0.1174820816453723,0.8102212527267061,0.8102212527267061,0.0,1.25,-0.04,1.5280145848219415,15.155,12.35,17.0,2,1.4543718,1.8209165999999999,1.1498514,1.5163974,13.861872259359043,4.6,1.1625799999999997,2.75062,0.903383,2.4461,0.751124,11.794005531069052,15.8,2.4802000000000004,-1.2962482
I1,2021-05-15,2020,Spezia,Torino,H,1.0,2.0,0.6,0.0,7.6,2.8,2.8,14.2,35,46,69,36,-23,0.9722222222222222,17.0,0.6,2.2,1.0,0.2,13.2,4.2,5.0,15.2,36,49,65,36,-16,1.0,15.0,,,,,0.30625,0.30625,0.3875,0.3875,-0.1999999999999997,0.2000000000000001,0.0,0.208395228900691,3.23,3.24,3.73,0,1.23423814,2.309328,1.23423814,2.309328,19.435807467386418,5.0,0.73238,1.1964582,1.9699234,1.1964582,1.8176634,9.833473210052158,5.0,1.18662,0.03777994000000007
D1,2021-05-15,2020,Hertha,FC Koln,D,1.6,0.8,1.8,0.4,14.6,5.8,6.0,11.8,34,40,50,32,-10,1.0625,14.0,1.6,2.6,1.2,0.4,14.6,3.4,2.2,12.6,29,33,60,32,-27,0.90625,17.0,,,,,0.3261312678353036,0.2955564614757439,0.3783122706889523,0.3783122706889523,0.3999999999999999,-0.1999999999999997,-0.2999999999999998,0.2030481997668815,2.89,2.59,3.14,1,1.4478706,1.2979527999999998,1.4478706000000001,1.1463984,13.350123079534844,6.0,1.50894,1.4933162,1.970944,1.1902048,1.970944,16.35561497326203,4.2,1.0015399999999999,-0.045445600000000086
D1,2021-05-15,2020,Leverkusen,Union Berlin,D,1.2,0.6,1.6,0.4,10.6,5.4,3.4,12.2,51,51,35,32,16,1.59375,6.0,1.2,1.6,1.4,0.4,9.4,3.0,4.4,11.2,46,47,41,32,6,1.4375,8.0,,,,,0.4966887417218543,0.2516556291390728,0.2516556291390728,0.4966887417218543,0.0699999999999998,-0.0499999999999998,-0.1499999999999999,0.0718629648308898,1.9425,1.88,2.05,1,1.1975344,1.03960582,1.1975343999999999,1.0396058199999998,14.393329192546583,5.2,1.5139600000000002,0.9989193999999999,2.0725059999999997,0.9989193999999999,1.9209519999999998,19.117036124794744,3.8,1.2524600000000001,0.1986150000000002
D1,2021-05-15,2020,M'gladbach,Stuttgart,A,2.6,2.2,1.4,0.4,13.0,5.0,4.2,10.6,46,59,52,32,7,1.4375,7.0,1.2,2.2,0.6,0.2,9.8,3.0,2.8,11.8,42,54,52,32,2,1.3125,10.0,,,,,0.6358381502890172,0.1907514450867052,0.1734104046242774,0.6358381502890172,-0.1,0.5,0.75,0.0395510519997346,1.5225,1.64,1.6,2,1.9288618,1.5912183999999998,1.6257534,1.4396644,17.6081512605042,7.8,1.4987,1.1654428,2.03775,0.9920895999999999,1.8861959999999995,13.185663072737375,6.0,0.96818,0.7634190000000001
D1,2021-05-15,2020,Schalke 04,Ein Frankfurt,H,0.8,2.2,0.6,0.2,6.4,1.6,2.8,11.0,13,21,82,32,-61,0.40625,18.0,1.6,2.2,1.4,0.4,12.6,4.4,6.4,11.4,57,63,48,32,15,1.78125,4.0,,,,,0.0862974939369442,0.135610347615198,0.7780921584478576,0.7780921584478576,-2.0,0.0,0.02,0.9558391974744348,12.12,12.16,14.0,0,0.7435462000000002,1.7082899999999999,0.7435462000000002,1.4007260000000001,21.930379041248607,3.6,0.68028,1.0102014,1.7347460000000001,1.0102014000000001,1.5831906,8.214610804265975,6.0,0.9064399999999999,-0.26665519999999976
I1,2021-05-15,2020,Juventus,Inter,H,1.8,1.4,2.0,0.6,12.8,5.0,5.4,15.0,72,71,38,37,33,1.945945945945946,5.0,2.4,0.6,2.6,0.8,14.6,6.4,5.8,7.4,91,84,31,37,53,2.45945945945946,1.0,,,,,0.4628160177154456,0.2496770621885956,0.2875069200959586,0.4628160177154456,-0.1500000000000003,0.1999999999999997,0.1999999999999997,0.0401559460105225,2.12875,2.19,2.2,0,1.7838280000000002,1.2717673999999999,1.6315700000000004,0.8149896,10.090209394453876,4.8,1.6558,2.069644,0.84475374,1.9173839999999998,0.84475374,25.30298245614035,10.4,2.13722,-0.2858159999999996
E0,2021-05-15,2020,Southampton,Fulham,H,1.0,1.8,0.8,0.2,10.8,4.8,6.2,12.0,40,44,62,35,-18,1.1428571428571428,16.0,0.4,1.8,0.2,0.0,12.6,3.4,4.8,12.2,27,25,47,35,-22,0.7714285714285715,18.0,3.744186046511628,0.1162790697674418,24.72093023255814,43.0,0.5157087602632829,0.2483544819162652,0.2359367578204519,0.5157087602632829,-0.1699999999999999,0.1999999999999997,0.3999999999999999,0.0611204899008039,1.8925,2.02,2.0,0,1.2666434,2.032768,0.9621747999999999,1.5760661999999999,14.285543478260871,4.6,0.84772,0.8324235999999999,1.6615528000000002,0.68018974,1.6615527999999997,10.82232712215321,8.2,0.81386,0.43421980000000004
E0,2021-05-15,2020,Burnley,Leeds,A,1.8,1.4,1.2,0.4,14.0,4.4,6.0,9.2,39,33,47,35,-14,1.1142857142857143,17.0,1.2,1.0,1.6,0.4,9.4,3.8,6.4,14.2,50,53,53,35,0,1.4285714285714286,11.0,3.0,0.3,19.966666666666665,30.0,0.2708333333333332,0.2430555555555555,0.486111111111111,0.486111111111111,0.2999999999999998,0.1499999999999999,-0.1500000000000001,0.1844683480399047,3.49,3.14,3.85,2,1.6768687999999998,1.5543714,1.5246346,1.5543714,11.927133095662509,7.2,1.52868,1.2104616,1.6528580000000002,1.2104616,1.50063,10.349069340016708,5.8,1.0784600000000002,0.4664071999999999
E0,2021-05-15,2020,Brighton,West Ham,D,0.6,0.6,1.0,0.2,14.6,3.4,6.4,10.4,37,36,41,35,-5,1.0571428571428572,15.0,1.4,1.6,1.2,0.4,12.4,3.2,4.4,7.8,58,55,45,35,10,1.6571428571428573,5.0,2.4791666666666665,0.0625,18.08333333333333,48.0,0.2775479503572772,0.2621286197818729,0.46032342986085,0.46032342986085,0.5,0.0,-0.25,0.1851206170504594,3.48125,2.98,3.75,1,1.2971456,0.7061466,1.1449176,0.7061466,10.137628004179728,9.2,1.7354200000000002,1.3760846,1.8738420000000002,1.2238506,1.7216078,12.881931216931216,4.4,1.05222,-0.07893900000000009
SP1,2021-05-16,2020,Betis,Huesca,H,0.8,0.6,1.4,0.2,9.2,3.6,4.4,12.2,55,46,48,36,-2,1.5277777777777777,6.0,0.6,1.2,1.2,0.4,10.8,3.4,2.4,12.6,33,34,52,36,-18,0.9166666666666666,18.0,,,,,0.4675324675324674,0.2662337662337662,0.2662337662337662,0.4675324675324674,0.2999999999999998,-0.1999999999999997,-0.73,0.1004187660321942,2.02625,1.84,2.15,0,1.0953680000000001,1.1571864,1.0953680000000001,1.1571864,13.737692307692308,5.8,1.26708,0.8648874,0.9461528000000001,0.8648874,0.9461528000000001,9.524737762237761,3.6,1.2356000000000003,0.23048060000000015
F1,2021-05-16,2020,Bordeaux,Lens,H,0.6,2.8,0.6,0.2,9.8,3.4,3.6,15.6,39,37,55,36,-18,1.0833333333333333,15.0,1.6,1.6,1.4,0.4,11.0,4.0,4.0,14.4,56,55,51,36,4,1.5555555555555556,5.0,,,,,0.3057915057915057,0.2633204633204633,0.4308880308880308,0.4308880308880308,-0.6499999999999999,0.0,0.2500000000000002,0.1748826136910945,3.4087500000000004,3.62,3.7,0,0.8900101999999999,1.9451721999999996,0.7379912,1.489115,12.082339181286551,3.6,0.6122,1.6066372000000002,1.283427,1.1506056,0.9793888,14.819875776397515,4.6,1.61082,-0.7166270000000003
F1,2021-05-16,2020,Dijon,Nantes,A,0.8,3.2,0.6,0.2,6.8,2.0,3.4,10.8,18,24,69,36,-45,0.5,20.0,2.0,1.0,1.8,0.6,9.2,3.8,4.4,13.4,37,42,53,36,-11,1.0277777777777777,18.0,,,,,0.1190689346463742,0.2005371530886302,0.6803939122649956,0.6803939122649956,0.0,0.0,0.0,0.4658306712591116,7.95625,8.25,8.8,2,0.9294862,2.4643141999999996,0.6254481999999999,2.1304662,19.16636155606407,1.6,0.66952,1.3742756000000003,1.2602874,1.0702364,1.1082694,12.767482183720169,5.4,1.4088600000000002,-0.4447894000000002
F1,2021-05-16,2020,Lille,St Etienne,D,2.2,0.6,2.6,0.8,13.6,6.4,4.8,11.6,79,62,22,36,40,2.1944444444444446,1.0,2.0,1.4,1.8,0.6,13.4,5.4,5.6,15.6,45,42,53,36,-11,1.25,12.0,,,,,0.6961506961506961,0.1949221949221949,0.1089271089271089,0.6961506961506961,0.0,-0.25,-1.0,0.0229518128757994,1.35125,1.36,1.4,1,1.1173218,1.0407242,0.9653036,0.8887181999999999,17.16726268900182,5.0,1.45028,1.868704,1.4881366,1.564666,1.1840996000000001,13.298113553113552,2.6,1.6270999999999998,-0.7513821999999999
F1,2021-05-16,2020,Lorient,Metz,H,2.0,2.4,1.2,0.4,12.6,5.0,5.0,10.0,38,47,66,36,-19,1.0555555555555556,17.0,1.2,1.8,0.8,0.2,12.4,4.0,3.6,14.8,46,42,45,36,-3,1.2777777777777777,9.0,,,,,0.5758683729433272,0.2193784277879341,0.2047531992687385,0.5758683729433272,0.0,0.2000000000000001,-1.0,0.03440826312717,1.62875,1.62,1.7,0,1.710406,2.3439598,1.558386,1.8879278,17.464999999999996,5.6,1.27074,1.1928940000000001,1.4645122000000002,1.040888,1.1605022000000003,13.597216452502494,3.2,1.26648,0.517512
F1,2021-05-16,2020,Marseille,Angers,H,2.0,1.6,1.6,0.4,12.0,5.4,4.4,9.0,56,50,44,36,6,1.5555555555555556,6.0,0.6,1.8,0.6,0.2,9.0,2.4,2.2,12.8,44,37,53,36,-16,1.2222222222222223,13.0,,,,,0.6566604127579737,0.225140712945591,0.1181988742964352,0.6566604127579737,-0.01,0.0,0.0,0.028753881725529,1.45375,1.48,1.51,0,1.9638339999999999,1.2006132,1.9638339999999996,1.2006132,9.417399267399265,7.0,1.9752800000000001,0.7758604,1.6616079999999998,0.7758604,1.509588,19.25170829170829,4.0,0.7700000000000002,1.1879735999999999
F1,2021-05-16,2020,Monaco,Rennes,H,2.0,0.6,2.4,0.8,11.6,5.0,4.0,13.6,74,74,41,36,33,2.055555555555556,3.0,2.0,0.6,2.0,0.6,15.2,6.2,5.6,13.0,55,49,38,36,11,1.5277777777777777,7.0,,,,,0.5393258426966292,0.2359550561797752,0.2247191011235955,0.5393258426966292,0.1,0.0,-0.5499999999999998,0.0645727717938673,1.76375,1.69,1.87,0,2.0570099999999996,0.5969338000000001,1.571142,0.5969338,8.916567639257293,9.6,2.3887799999999997,1.6045144,0.7685572,1.6045144,0.46452020000000005,10.095732889536093,9.6,1.844,0.45249559999999955
F1,2021-05-16,2020,Montpellier,Brest,D,1.8,2.2,1.0,0.2,12.6,3.8,5.0,15.2,50,58,61,36,-3,1.3888888888888888,8.0,1.4,2.0,1.0,0.2,13.2,5.0,4.6,12.6,40,50,64,36,-14,1.1111111111111112,14.0,,,,,0.406981356604522,0.246330821102737,0.346687822292741,0.406981356604522,0.0499999999999998,0.0499999999999998,-0.1699999999999999,0.0967692395045331,2.4525,2.32,2.57,1,1.3078616,1.955948,1.3078616,1.9559480000000005,13.538758169934642,3.8,0.88792,1.1918416,1.7133057999999999,1.1918416,1.4092661999999998,13.203448750737754,9.2,0.9894000000000001,0.11602000000000001
F1,2021-05-16,2020,Nice,Strasbourg,A,1.2,1.4,1.4,0.4,11.0,3.4,6.6,11.8,49,47,49,36,-2,1.3611111111111112,10.0,1.2,2.2,0.4,0.0,10.8,4.4,4.4,14.0,38,46,57,36,-11,1.0555555555555556,16.0,,,,,0.2997145575642245,0.2740247383444338,0.4262607040913415,0.4262607040913415,-0.3999999999999999,-0.1,0.25,0.1744173975594997,3.2575,3.48,3.6,2,1.3135629999999998,1.0620078,1.3135629999999998,0.9099885999999999,12.25871794871795,6.2,1.3803000000000005,1.1238180000000004,1.3516531999999999,0.943017,1.1996352,13.682996211552986,6.0,1.15904,0.1897449999999994
D1,2021-05-16,2020,RB Leipzig,Wolfsburg,D,1.8,1.2,1.4,0.4,16.6,6.0,6.2,14.4,64,57,28,32,29,2.0,2.0,2.2,2.0,1.2,0.4,15.6,4.8,5.6,11.8,60,57,32,32,25,1.875,3.0,,,,,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.4736842105263157,-0.1,0.1,0.2000000000000001,0.0826351706513118,2.06,2.21,2.16,1,2.0708840000000004,0.846355,1.91933,0.6948000000000001,7.780298761816003,14.8,2.09952,1.5907319999999998,1.1746432,1.590732,1.00129,8.499610368839347,7.6,1.69036,0.4801520000000006
SP1,2021-05-16,2020,Villarreal,Sevilla,H,1.4,1.6,1.2,0.4,9.8,4.4,5.8,13.0,55,55,42,36,13,1.5277777777777777,7.0,1.2,0.8,2.0,0.6,11.0,3.4,4.0,12.4,74,52,29,36,23,2.055555555555556,4.0,,,,,0.4517280240420736,0.2563861758076634,0.291885800150263,0.4517280240420736,-0.27,0.3000000000000002,0.3799999999999999,0.0611788945867537,2.255,2.43,2.38,0,1.1418534,1.7294297999999997,0.9931974000000002,1.432118,8.18405784030784,10.0,0.9783200000000001,1.211188,0.6481728,0.9139546,0.49951740000000006,10.784734299516908,6.0,1.8331399999999998,-0.06933459999999991
SP1,2021-05-16,2020,Valencia,Eibar,H,1.4,1.6,0.8,0.2,8.0,3.2,4.2,12.6,39,46,52,36,-6,1.0833333333333333,13.0,1.2,1.2,1.4,0.4,13.2,3.8,5.2,10.6,30,28,47,36,-19,0.8333333333333334,20.0,,,,,0.4370564064251027,0.2670900261486739,0.2958535674262234,0.4370564064251027,-0.6699999999999999,0.2000000000000001,0.8799999999999999,0.2023434138855453,2.415,2.84,2.8,0,1.046831,2.0269901999999997,1.0468309999999998,1.5810241999999999,15.45047619047619,4.0,0.8568800000000001,1.1788686000000002,0.7991056000000001,1.0302122,0.7991056000000001,6.943680672268909,6.2,1.67762,-0.1320376000000001
SP1,2021-05-16,2020,Sociedad,Valladolid,H,1.2,0.8,1.8,0.6,9.8,3.6,5.2,14.2,56,54,37,36,17,1.5555555555555556,5.0,0.8,1.8,0.6,0.0,13.4,3.2,5.4,10.4,31,32,51,36,-19,0.8611111111111112,17.0,,,,,0.6566604127579737,0.225140712945591,0.1181988742964352,0.6566604127579737,-0.1700000000000001,0.4500000000000002,2.0,0.0650274667242345,1.5,1.66,1.65,0,1.4244248,0.7097814400000001,1.1271138,0.70978144,8.35898922333705,7.0,1.8272400000000002,1.3573353999999997,1.4068162,1.3573354000000002,1.4068162,11.818622946254525,4.2,1.2834400000000001,0.06708940000000019
