idx,y,ok,p_H,p_D,p_A,consistency,ui,scs,odds_H,odds_D,odds_A
230,2,3,0.07533333333333332,0.13733333333333334,0.7873333333333333,0.9926666666666667,0.38726666666666665,2.2105263157894735,13.0,7.0,1.2
231,2,3,0.3,0.27,0.43,1.0,0.40484653860364206,2.0737137661295435,3.2,3.5,2.2
232,1,3,0.36633333333333334,0.2896666666666667,0.34400000000000003,0.993,0.40556666666666663,1.1578947368421053,2.55,3.25,2.75
233,0,3,0.8693333333333332,0.084,0.04666666666666667,0.996,0.05346666666666673,0.5789473684210527,1.09,11.0,21.0
234,1,3,0.63,0.225,0.145,1.0,0.298,1.1052631578947367,1.5,4.2,6.5
235,2,3,0.35966666666666663,0.261,0.3793333333333333,0.998,0.3838666666666667,1.8473684210526315,2.63,3.6,2.5
236,0,3,0.28,0.27,0.45,1.0,0.3730459302720375,1.4939904123398988,3.1,3.5,2.25
237,0,3,0.7903333333333333,0.1386666666666667,0.07100000000000001,0.9973333333333333,0.2346666666666667,1.263157894736842,1.2,7.0,13.0
238,1,3,0.557,0.263,0.18000000000000002,1.0,0.3272,1.8421052631578947,1.7,3.6,5.25
239,0,3,0.47,0.2833333333333334,0.24666666666666667,0.9866666666666667,0.3284999999999999,1.6447368421052622,2.05,3.3,3.8
240,0,3,0.4000000000000001,0.32,0.28,1.0,0.3524999999999999,1.2236842105263155,2.5,2.88,3.4
241,2,3,0.3,0.26,0.44,1.0,0.36680717472186153,1.3731004630580237,3.0,3.6,2.25
242,1,3,0.44885114885114885,0.3108957708957709,0.24025308025308023,0.9977022977022977,0.37114885114885116,1.5789473684210527,2.1,3.0,3.9
243,0,3,0.24333333333333332,0.25,0.5066666666666667,0.9933333333333333,0.4993333333333333,2.473684210526316,3.8,3.7,1.91
244,2,3,0.32,0.28,0.4000000000000001,1.0,0.4918865327058125,2.416085656635242,3.0,3.4,2.38
245,0,3,0.33,0.27,0.4000000000000001,1.0,0.38999999999999996,1.631578947368421,2.9,3.5,2.35
246,2,3,0.55,0.25,0.20000000000000004,1.0,0.32999999999999996,1.5789473684210527,1.75,3.8,4.75
247,2,3,0.1417117117117117,0.22174174174174174,0.6365465465465466,0.98996996996997,0.4483903903903903,2.8421052631578947,7.0,4.2,1.48
248,1,3,0.5066666666666667,0.2733333333333334,0.22,0.9933333333333333,0.3343333333333331,1.6368421052631563,1.9,3.4,4.33
249,1,3,0.6506666666666666,0.21866666666666668,0.13066666666666668,0.9893333333333333,0.2929333333333334,1.736842105263158,1.44,4.33,7.5
250,0,3,0.3,0.25,0.45,1.0,0.4492829772046082,2.4759216024166864,3.2,3.75,2.1
251,2,3,0.48,0.25,0.27,1.0,0.358,1.631578947368421,2.0,3.75,3.5
252,0,3,0.22666666666666668,0.26,0.5133333333333333,0.9933333333333333,0.4966666666666667,2.5789473684210527,4.2,3.6,1.85
253,1,3,0.3,0.29,0.41,1.0,0.36350000000000016,1.21842105263158,3.0,3.2,2.45
254,0,3,0.8102702702702702,0.12604204204204203,0.06368768768768769,0.9993753753753755,0.07607927927927928,0.5263157894736843,1.17,7.5,15.0
255,2,3,0.25,0.25,0.5,1.0,0.38825502003607326,1.5708229405913654,3.4,3.8,2.0
256,0,3,0.672,0.217,0.111,1.0,0.14619999999999997,0.731578947368421,1.4,4.33,8.5
257,1,3,0.413,0.28,0.307,1.0,0.2722999999999999,0.9342105263157885,2.3,3.4,3.1
258,2,3,0.38033333333333336,0.259,0.36066666666666664,0.998,0.39846666666666664,1.5789473684210527,2.5,3.7,2.63
259,0,3,0.405,0.307,0.288,1.0,0.27550000000000013,0.7763157894736852,2.35,3.1,3.3
260,2,3,0.4749999999999999,0.288,0.237,1.0,0.21000000000000008,0.7894736842105263,2.0,3.3,4.0
261,0,3,0.44,0.2866666666666667,0.2733333333333334,0.9933333333333334,0.3009999999999997,1.1842105263157876,2.2,3.3,3.4
262,1,3,0.27666666666666667,0.28,0.44333333333333336,0.9933333333333333,0.45683108563157304,2.442499635204639,3.5,3.4,2.15
263,1,3,0.5,0.26,0.24,1.0,0.35,1.8947368421052633,1.95,3.6,3.8
264,0,3,0.5166666666666667,0.26333333333333336,0.22,0.9933333333333333,0.3453333333333333,1.9473684210526316,1.85,3.5,4.2
265,1,3,0.448,0.26866666666666666,0.28333333333333327,0.9966666666666667,0.39503721406003073,2.0496516025054676,2.1,3.5,3.3
266,0,3,0.34,0.29,0.36999999999999994,1.0,0.2542079994104341,0.5936673644906127,2.88,3.2,2.6
267,2,3,0.2733333333333334,0.28,0.4466666666666667,0.9933333333333333,0.46481269868625197,2.188809804107177,3.4,3.3,2.15
268,1,3,0.16,0.26,0.58,1.0,0.4680000000000001,2.6315789473684212,6.0,3.6,1.65
269,2,3,0.29233333333333333,0.30833333333333335,0.3993333333333333,0.99,0.4891006525701732,2.4283669235672365,3.3,3.0,2.38
270,2,3,0.42,0.2833333333333334,0.29666666666666663,0.9933333333333334,0.234,0.8947368421052632,2.25,3.3,3.2
271,1,3,0.37033333333333335,0.29033333333333333,0.3393333333333333,0.9986666666666667,0.40226666666666666,1.8947368421052633,2.55,3.25,2.8
272,1,3,0.35333333333333333,0.27,0.37666666666666665,0.9866666666666667,0.42699433775746365,2.0524768715994655,2.63,3.5,2.55
273,0,3,0.5,0.27,0.23,1.0,0.35,1.631578947368421,1.85,3.5,4.33
274,0,3,0.6999999999999998,0.18066666666666667,0.11933333333333333,0.9993333333333333,0.27020000000000005,1.1578947368421053,1.36,5.25,8.0
275,2,3,0.34,0.32,0.34,1.0,0.4297995188691558,1.9474353889522669,2.8,2.9,2.8
276,0,3,0.3701234567901235,0.32510844177510845,0.30476810143476807,0.9995362028695363,0.41815695205870096,1.7386935849391625,2.55,2.9,3.1
277,1,3,0.59,0.23866666666666667,0.17133333333333334,0.99,0.31700000000000006,1.5263157894736843,1.62,3.9,5.5
278,2,3,0.548,0.27233333333333337,0.17966666666666664,0.9953333333333333,0.3322,1.736842105263158,1.73,3.4,5.25
279,0,3,0.55,0.25,0.20000000000000004,1.0,0.32999999999999996,1.6842105263157894,1.73,3.8,4.75
280,0,3,0.49,0.28,0.23,1.0,0.35399999999999976,1.7894736842105248,1.95,3.4,4.1
281,0,3,0.444,0.329,0.227,1.0,0.2974000000000004,1.184210526315792,2.15,2.9,4.2
282,2,3,0.48299999999999993,0.255,0.262,1.0,0.3493,1.6868421052631575,1.95,3.7,3.6
283,2,3,0.4033333333333333,0.31,0.2866666666666667,0.9933333333333334,0.39066666666666666,1.9473684210526316,2.3,3.0,3.3
284,2,3,0.38999999999999996,0.3,0.31,1.0,0.394,1.9473684210526316,2.4,3.1,3.1
285,0,3,0.32666666666666666,0.26,0.41333333333333333,0.9933333333333333,0.3185990503933693,1.2830579967745086,2.9,3.6,2.3
286,0,3,0.586,0.22,0.19400000000000003,0.994,0.3174,1.7894736842105263,1.62,4.33,5.0
287,0,3,0.82,0.12,0.06,1.0,0.22200000000000003,1.1578947368421053,1.17,8.0,15.0
288,2,3,0.34,0.28,0.38000000000000006,1.0,0.3229999999999997,1.0789473684210507,2.8,3.4,2.5
289,0,3,0.685,0.18899999999999997,0.126,1.0,0.27599999999999997,1.8947368421052633,1.38,5.0,7.5
290,0,3,0.5884115884115885,0.26473526473526476,0.14685314685314685,1.0,0.3146353646353646,1.368421052631579,1.62,3.6,6.5
291,0,3,0.4000000000000001,0.29,0.31,1.0,0.38999999999999996,1.5263157894736843,2.38,3.25,3.1
292,0,3,0.4166666666666667,0.2733333333333334,0.31,0.9933333333333333,0.36283333333333356,1.3236842105263174,2.3,3.4,3.0
293,2,3,0.28,0.25,0.47,1.0,0.3631824125063956,1.7973564342531638,3.4,3.8,2.0
294,2,3,0.17,0.23,0.6,1.0,0.4600000000000001,2.3684210526315788,5.5,4.1,1.57
295,2,3,0.12666666666666668,0.16,0.7133333333333333,0.9933333333333333,0.41666666666666674,2.6842105263157894,7.5,5.75,1.33
296,1,3,0.44733333333333336,0.2796666666666667,0.273,0.994,0.3728666666666667,1.8947368421052633,2.15,3.4,3.4
297,0,3,0.5606666666666666,0.23866666666666667,0.2006666666666667,0.9986666666666667,0.17613333333333334,0.9473684210526316,1.7,4.0,4.75
298,1,3,0.572,0.20099999999999998,0.227,1.0,0.1937,1.0973684210526315,1.67,4.75,4.2
299,0,3,0.371,0.27,0.359,1.0,0.40159999999999996,1.7894736842105263,2.55,3.5,2.63
300,0,3,0.8171828171828173,0.1368631368631369,0.04595404595404596,1.0,0.22312687312687307,1.7894736842105263,1.17,7.0,21.0
301,2,3,0.5166666666666667,0.2733333333333334,0.21,0.9933333333333333,0.3453333333333333,1.8947368421052633,1.85,3.4,4.5
302,1,3,0.5,0.26,0.24,1.0,0.24499999999999986,1.2473684210526306,1.91,3.6,4.0
303,1,3,0.46,0.3,0.24,1.0,0.366,1.9473684210526316,2.1,3.1,3.8
304,0,3,0.40666666666666673,0.31,0.2833333333333334,0.9866666666666667,0.3913333333333333,1.7894736842105263,2.2,3.0,3.75
305,0,3,0.62,0.21666666666666667,0.16333333333333333,0.9933333333333333,0.30400000000000005,1.8947368421052633,1.5,4.5,6.0
306,1,3,0.28,0.26666666666666666,0.45333333333333337,0.9933333333333333,0.5206666666666667,2.6842105263157894,3.4,3.6,2.1
307,1,3,0.3,0.27,0.43,1.0,0.4493935552509278,2.0022728244798693,3.1,3.5,2.2
308,1,3,0.27,0.27,0.46,1.0,0.516,2.8421052631578947,3.5,3.4,2.05
309,0,3,0.685,0.18899999999999997,0.126,1.0,0.27599999999999997,1.631578947368421,1.38,5.0,7.5
310,0,3,0.55,0.25,0.20000000000000004,1.0,0.32999999999999996,1.473684210526316,1.73,3.8,4.75
311,2,3,0.48,0.27666666666666667,0.24333333333333332,0.98,0.364,1.5789473684210527,2.05,3.4,3.75
312,2,3,0.20000000000000004,0.22,0.58,1.0,0.31800000000000006,1.631578947368421,4.75,4.2,1.62
313,1,3,0.49666666666666665,0.25,0.25333333333333335,0.9933333333333333,0.3533333333333334,1.4210526315789473,1.95,3.7,3.7
314,0,3,0.3666666666666667,0.2933333333333333,0.34,0.9933333333333333,0.4053333333333333,1.736842105263158,2.6,3.2,2.8
315,0,3,0.6586666666666666,0.23266666666666666,0.10866666666666668,0.9946666666666667,0.28813333333333335,1.1578947368421053,1.45,4.0,9.0
316,2,3,0.3,0.2866666666666667,0.41333333333333333,0.9933333333333334,0.3192663516356105,0.9190856190912047,3.0,3.2,2.45
317,0,3,0.6066666666666666,0.2333333333333333,0.16,0.9933333333333333,0.30933333333333335,1.8421052631578947,1.55,4.1,6.0
318,0,3,0.17,0.19000000000000003,0.64,1.0,0.44399999999999995,2.473684210526316,5.5,5.0,1.48
319,1,3,0.467,0.299,0.234,1.0,0.36319999999999997,1.9473684210526316,2.05,3.2,4.1
320,0,3,0.5753333333333334,0.25333333333333335,0.17133333333333334,0.9953333333333333,0.3212666666666667,1.5789473684210527,1.65,3.7,5.5
321,2,3,0.36999999999999994,0.28,0.3499999999999999,1.0,0.32700000000000007,1.236842105263158,2.6,3.4,2.7
322,1,3,0.34833333333333333,0.30866666666666664,0.343,0.9893333333333334,0.3763666666666662,1.5921052631578916,2.75,3.0,2.8
323,2,3,0.438,0.277,0.285,1.0,0.3748,1.9473684210526316,2.15,3.4,3.3
324,1,3,0.3499999999999999,0.29,0.36000000000000004,1.0,0.44104396491809994,1.8652053801557544,2.7,3.25,2.63
325,0,3,0.31,0.25,0.44,1.0,0.418375164388771,2.2432028503111043,3.1,3.75,2.15
326,1,3,0.20000000000000004,0.27,0.53,1.0,0.488,2.6315789473684212,4.75,3.6,1.8
327,1,3,0.693,0.18899999999999997,0.118,1.0,0.27280000000000004,1.7894736842105263,1.36,5.0,8.0
328,0,3,0.42,0.29,0.29,1.0,0.2694999999999999,0.88157894736842,2.25,3.25,3.2
329,2,3,0.33666666666666667,0.3,0.3633333333333333,0.9933333333333333,0.40666666666666673,1.631578947368421,2.8,3.1,2.63
330,0,3,0.6509999999999999,0.18966666666666665,0.15933333333333333,0.998,0.2902,1.473684210526316,1.45,5.0,6.0
331,0,3,0.7966666666666667,0.13333333333333333,0.07,0.9933333333333333,0.23333333333333334,1.0,1.2,7.0,13.0
332,1,3,0.4468498168498169,0.2642457542457543,0.2889044289044289,0.9920546120546121,0.3736436896436896,1.8421052631578947,2.1,3.6,3.3
333,0,2,0.711,0.189,0.1,1.0,0.2656,1.5789473684210527,1.33,5.0,9.5
334,2,3,0.52,0.27,0.21,1.0,0.34199999999999997,1.473684210526316,1.85,3.4,4.5
335,0,3,0.722,0.17899999999999996,0.09900000000000002,1.0,0.2612,1.368421052631579,1.3,5.25,9.5
336,1,3,0.18000000000000002,0.24,0.58,1.0,0.31800000000000006,1.368421052631579,5.5,4.0,1.62
337,1,3,0.49333333333333335,0.24333333333333332,0.26333333333333336,0.9866666666666667,0.3191666666666667,1.2763157894736845,2.0,3.8,3.4
338,1,3,0.36000000000000004,0.27,0.36999999999999994,1.0,0.5058564185811943,2.587112965979892,2.63,3.4,2.55
339,2,3,0.38166666666666665,0.2793333333333334,0.339,0.9966666666666667,0.40423888367262717,1.6183177040163448,2.45,3.4,2.8
340,0,3,0.6900000000000001,0.17666666666666667,0.13333333333333333,0.99,0.277,1.9473684210526316,1.38,5.25,7.0
341,2,3,0.30666666666666664,0.27,0.42333333333333334,0.9866666666666667,0.40811595502593756,1.7879075364302266,2.8,3.5,2.38
342,0,3,0.33,0.27,0.4000000000000001,1.0,0.38999999999999996,1.736842105263158,2.88,3.5,2.35
343,2,3,0.3,0.27,0.43,1.0,0.42501822153446367,1.8397705997034417,3.1,3.5,2.25
344,0,3,0.28,0.29,0.43,1.0,0.4740269781589298,2.324390380708655,3.4,3.25,2.15
345,1,3,0.4403333333333333,0.2893333333333333,0.27033333333333337,0.9986666666666667,0.3742666666666667,1.8421052631578947,2.15,3.3,3.5
346,2,3,0.2833333333333334,0.29,0.4266666666666667,0.98,0.430297442976572,2.194497573060188,3.5,3.25,2.15
347,0,3,0.6663333333333333,0.21966666666666668,0.11399999999999999,0.993,0.28556666666666664,1.8947368421052633,1.42,4.33,8.5
348,0,3,0.41333333333333333,0.27,0.31666666666666665,0.9866666666666667,0.4289326311388246,1.7947555526214043,2.2,3.5,3.1
349,2,3,0.15,0.22,0.63,1.0,0.44799999999999995,2.526315789473684,6.25,4.2,1.5
350,1,3,0.34,0.31,0.3499999999999999,1.0,0.4462027768135961,1.8729307927923946,2.75,3.0,2.75
351,1,3,0.3499999999999999,0.34,0.31,1.0,0.43178278038507845,2.092586956953154,2.7,2.8,3.0
352,0,3,0.18000000000000002,0.29,0.53,1.0,0.33799999999999997,1.3157894736842106,5.25,3.25,1.8
353,0,3,0.41333333333333333,0.3,0.2866666666666667,0.9866666666666667,0.2386666666666667,0.21052631578947367,2.5,3.0,3.1
354,1,3,0.42,0.3293333333333333,0.25066666666666665,0.9986666666666667,0.3824,1.736842105263158,2.25,2.88,3.75
355,2,3,0.24,0.28,0.48,1.0,0.5010987779499579,2.901360274052351,3.9,3.3,2.0
356,0,3,0.3013333333333333,0.28200000000000003,0.4166666666666667,0.9933333333333334,0.5353333333333333,2.7894736842105265,3.1,3.3,2.3
357,2,3,0.5543333333333335,0.22466666666666668,0.221,0.9923333333333333,0.3305666666666667,1.3157894736842106,1.7,4.2,4.2
358,2,3,0.17,0.24,0.59,1.0,0.4640000000000001,2.473684210526316,5.5,3.9,1.6
359,2,3,0.4266666666666667,0.27666666666666667,0.29666666666666663,0.99,0.3823333333333333,1.473684210526316,2.2,3.4,3.1
360,0,3,0.5866666666666666,0.24333333333333332,0.17,0.9833333333333333,0.32033333333333336,1.3157894736842106,1.73,3.6,5.0
361,1,3,0.52,0.254,0.226,1.0,0.34199999999999997,1.631578947368421,1.83,3.75,4.2
362,1,3,0.34,0.29,0.36999999999999994,1.0,0.4137087018784886,1.9201632756811517,2.8,3.2,2.6
363,1,3,0.52,0.26,0.22,1.0,0.34199999999999997,1.631578947368421,1.85,3.6,4.2
364,0,3,0.62,0.22,0.16,1.0,0.20450000000000002,0.9815789473684211,1.53,4.2,6.0
365,2,3,0.36000000000000004,0.27,0.36999999999999994,1.0,0.44686234595200747,2.1938191484519796,2.63,3.5,2.55
366,2,3,0.13833333333333334,0.21033333333333334,0.6513333333333334,0.9966666666666667,0.4404666666666667,2.6315789473684212,7.0,4.5,1.45
367,2,3,0.3633333333333333,0.29,0.3466666666666667,0.9933333333333334,0.4286640111915436,2.0940173845518113,2.7,3.2,2.7
368,1,3,0.24333333333333332,0.2866666666666667,0.47,0.9933333333333334,0.514,2.7894736842105265,4.0,3.3,2.0
369,1,3,0.40166666666666667,0.268,0.33033333333333337,0.996,0.3905333333333334,1.8421052631578947,2.35,3.6,2.88
370,0,3,0.526,0.243,0.231,1.0,0.3020999999999997,1.486842105263156,1.8,3.9,4.1
371,1,3,0.49333333333333335,0.27,0.23666666666666666,0.9933333333333333,0.3546666666666667,1.9473684210526316,1.95,3.5,3.9
372,1,3,0.44,0.305,0.255,1.0,0.374,1.8421052631578947,2.15,3.1,3.7
373,2,3,0.34,0.29,0.36999999999999994,1.0,0.4467831475999453,2.193291159438232,2.8,3.25,2.55
374,1,3,0.2956666666666667,0.30233333333333334,0.40199999999999997,0.9896666666666667,0.5211129892062565,2.595595366638201,3.2,3.1,2.4
375,0,3,0.49,0.27,0.24,1.0,0.30900000000000005,1.0157894736842106,1.91,3.5,3.9
376,2,3,0.611,0.231,0.158,1.0,0.3056,1.736842105263158,1.55,4.1,6.0
377,0,3,0.4066666666666667,0.28,0.3133333333333333,0.9933333333333334,0.3518333333333331,1.6973684210526305,2.3,3.4,3.0
378,0,3,0.5366666666666667,0.25666666666666665,0.20666666666666667,0.9866666666666667,0.3393333333333333,1.7894736842105263,1.8,3.6,4.5
379,1,3,0.7280000000000001,0.17200000000000001,0.10000000000000002,1.0,0.2588,1.1052631578947367,1.3,5.5,9.5
380,0,3,0.598,0.22066666666666668,0.18133333333333335,0.998,0.1839,0.886842105263158,1.6,4.33,5.25
381,2,3,0.45,0.26,0.29,1.0,0.37,1.736842105263158,2.2,3.6,3.1
382,0,3,0.58,0.21,0.21,1.0,0.20549999999999988,1.0394736842105252,1.62,4.5,4.5
383,2,3,0.2866666666666667,0.25,0.4633333333333334,0.9933333333333334,0.25476762634703637,0.6750590294480789,3.2,3.8,2.05
384,0,3,0.4306666666666667,0.262,0.3073333333333333,0.9973333333333333,0.37853333333333333,1.7894736842105263,2.2,3.6,3.1
385,2,3,0.27,0.27,0.46,1.0,0.4740729663323796,2.088907494847443,3.6,3.6,2.05
386,1,3,0.14,0.20000000000000004,0.66,1.0,0.43599999999999994,2.7894736842105265,7.0,4.75,1.42
387,0,3,0.27,0.29,0.44,1.0,0.4962736138850863,2.7098942680058387,3.6,3.2,2.2
388,0,3,0.49,0.29866666666666664,0.21133333333333335,0.9986666666666667,0.3544,1.8421052631578947,1.95,3.2,4.5
389,1,3,0.22,0.29,0.49,1.0,0.504,2.6842105263157894,4.5,3.2,1.95
390,0,3,0.6960000000000001,0.18000000000000002,0.124,0.996,0.2728,1.7894736842105263,1.36,5.25,7.5
391,0,3,0.48,0.25,0.27,1.0,0.28300000000000003,1.3947368421052633,1.95,3.8,3.4
392,0,3,0.6,0.23,0.17,1.0,0.31000000000000005,1.8421052631578947,1.6,4.1,5.75
393,2,3,0.6513333333333334,0.21033333333333334,0.13833333333333334,0.9966666666666667,0.29046666666666665,1.8947368421052633,1.45,4.5,7.0
394,2,3,0.573,0.27,0.157,1.0,0.18580000000000002,0.9421052631578947,1.65,3.5,6.0
395,2,3,0.08733333333333333,0.13733333333333334,0.7753333333333333,0.9946666666666667,0.39146666666666663,2.1578947368421053,11.0,7.0,1.22
396,2,3,0.12666666666666668,0.17,0.7033333333333333,0.9966666666666667,0.26966666666666667,1.473684210526316,7.5,5.5,1.33
397,0,3,0.4766666666666666,0.2886666666666666,0.23466666666666666,0.9953333333333333,0.3232333333333331,1.5921052631578927,2.0,3.3,4.0
398,1,3,0.55,0.27,0.18000000000000002,1.0,0.32999999999999996,1.9473684210526316,1.73,3.6,5.25
399,0,3,0.3,0.25,0.45,1.0,0.37,1.7894736842105263,2.5,3.6,2.7
400,0,3,0.24,0.24,0.52,1.0,0.492,2.263157894736842,3.9,4.0,1.83
401,2,3,0.4789999999999999,0.25933333333333336,0.26166666666666666,0.9966666666666667,0.35940000000000005,1.8421052631578947,2.0,3.7,3.6
402,2,3,0.44855144855144863,0.2897102897102897,0.26173826173826176,1.0,0.2955794205794206,1.3947368421052633,2.1,3.25,3.6
403,0,3,0.3499999999999999,0.31,0.34,1.0,0.41816098663269474,1.843880261761824,2.75,3.0,2.8
404,0,3,0.77,0.145,0.085,1.0,0.242,1.473684210526316,1.22,6.5,11.0
405,0,3,0.27033333333333337,0.299,0.4306666666666667,0.998,0.46646160631118405,2.166469188273391,3.5,3.2,2.2
406,2,3,0.4000000000000001,0.3,0.3,1.0,0.23999999999999996,0.7894736842105263,2.35,3.2,3.2
407,0,3,0.48666666666666664,0.25666666666666665,0.25666666666666665,0.98,0.3613333333333334,1.9473684210526316,1.91,3.7,3.8
408,0,3,0.69,0.19000000000000003,0.12,1.0,0.274,1.5789473684210527,1.38,5.0,8.0
409,0,3,0.4206666666666667,0.3173333333333333,0.262,0.9973333333333333,0.38253333333333334,1.736842105263158,2.25,3.0,3.6
410,1,3,0.34,0.33,0.33,1.0,0.4174129107582688,1.5490685278621434,2.8,2.88,2.88
411,0,3,0.22,0.25,0.53,1.0,0.45799999999999985,2.43157894736842,4.2,3.75,1.83
412,2,3,0.2333333333333333,0.28,0.48666666666666664,0.9933333333333333,0.5073333333333334,2.6315789473684212,4.2,3.4,1.95
413,0,3,0.5133333333333333,0.22,0.26666666666666666,0.9866666666666667,0.3486666666666667,1.9473684210526316,1.83,4.33,3.6
414,0,3,0.5,0.25,0.25,1.0,0.35,1.368421052631579,2.0,3.75,3.6
415,2,3,0.5,0.28,0.22,1.0,0.3274999999999999,1.7447368421052625,1.91,3.3,4.33
416,2,3,0.4266666666666667,0.2733333333333334,0.3,0.9933333333333333,0.3813333333333333,1.5789473684210527,2.2,3.5,3.25
417,1,3,0.47333333333333333,0.28,0.24666666666666667,0.9866666666666667,0.3646666666666667,1.6842105263157894,1.95,3.4,3.9
418,0,3,0.48333333333333334,0.25333333333333335,0.26333333333333336,0.98,0.3626666666666667,1.736842105263158,2.0,3.7,3.5
419,1,3,0.49034299034299034,0.2938028638028638,0.21585414585414586,0.9903429903429903,0.35675990675990676,1.6842105263157894,1.95,3.2,4.33
420,0,3,0.4000000000000001,0.31666666666666665,0.2833333333333334,0.9933333333333334,0.3919999999999999,1.7894736842105263,2.45,2.88,3.25
421,0,3,0.5,0.27,0.23,1.0,0.35,1.368421052631579,2.1,3.4,3.4
422,2,3,0.3,0.27,0.43,1.0,0.4377605229954067,2.187877170846571,3.25,3.5,2.15
423,2,3,0.159,0.26066666666666666,0.5803333333333334,0.998,0.4684666666666667,2.3157894736842106,6.0,3.6,1.62
424,1,3,0.3706666666666667,0.29066666666666663,0.33866666666666667,0.9986666666666667,0.3496333333333332,1.28157894736842,2.55,3.25,2.8
425,0,3,0.24333333333333332,0.24,0.5166666666666667,0.9933333333333333,0.43446354831565215,2.3836751174259847,3.9,3.9,1.85
426,0,3,0.6433333333333334,0.246,0.11066666666666668,0.9933333333333333,0.29466666666666663,1.4210526315789473,1.48,3.8,8.5
427,2,3,0.21,0.23866666666666667,0.5513333333333333,0.9973333333333333,0.4489272064652192,2.3700176337447365,4.5,4.0,1.7
428,1,3,0.4921711621711622,0.26124542124542127,0.24658341658341656,0.9909257409257409,0.3558538128538129,1.9473684210526316,1.95,3.6,3.8
429,0,3,0.654,0.211,0.135,1.0,0.2884,1.8421052631578947,1.45,4.5,7.0
430,1,3,0.34,0.27,0.38999999999999996,1.0,0.3028121185396484,1.0762913165801116,2.75,3.5,2.5
431,1,3,0.759,0.146,0.09500000000000001,1.0,0.2464,1.1578947368421053,1.25,6.5,10.0
432,0,3,0.6133333333333333,0.24333333333333332,0.14333333333333334,0.9866666666666667,0.1811666666666667,0.6236842105263158,1.57,3.75,6.5
433,0,3,0.17,0.20000000000000004,0.63,1.0,0.44799999999999995,2.263157894736842,5.5,4.75,1.48
434,1,3,0.10000000000000002,0.15,0.75,1.0,0.4,2.4210526315789473,10.0,6.5,1.25
435,0,3,0.32666666666666666,0.31,0.3633333333333333,0.9933333333333333,0.4264604339578144,1.921432132818178,2.9,3.0,2.63
436,0,3,0.6993333333333333,0.19000000000000003,0.11066666666666668,0.9986666666666667,0.13566666666666646,0.31052631578947215,1.36,5.0,8.5
437,0,3,0.565,0.236,0.19899999999999998,1.0,0.32400000000000007,1.4210526315789473,1.67,4.0,4.75
438,1,3,0.535,0.268,0.19699999999999998,1.0,0.33599999999999997,1.5263157894736843,1.75,3.5,4.75
439,2,3,0.548,0.271,0.18099999999999997,1.0,0.3308,1.5263157894736843,1.73,3.5,5.25
440,2,3,0.36000000000000004,0.3,0.34,1.0,0.3384999999999998,1.4447368421052622,2.63,3.1,2.8
441,1,3,0.24333333333333332,0.3,0.4566666666666667,0.9933333333333333,0.44595815222494095,2.1950426522598407,3.9,3.1,2.1
442,0,3,0.4553036369703036,0.3112075408742075,0.23348882215548886,0.9994888221554888,0.3680318985652319,1.5789473684210527,2.05,3.0,4.0
443,2,3,0.18000000000000002,0.22,0.6,1.0,0.4600000000000001,2.526315789473684,5.25,4.33,1.55
444,0,3,0.5599999999999999,0.21666666666666667,0.22333333333333336,0.9866666666666667,0.32249999999999995,1.528947368421052,1.67,4.33,4.33
445,2,3,0.18000000000000002,0.25,0.57,1.0,0.4720000000000001,2.263157894736842,5.25,3.8,1.67
446,2,3,0.5565565565565566,0.22522522522522523,0.21821821821821819,1.0,0.19987737737737737,0.886842105263158,1.7,4.2,4.33
447,0,3,0.818,0.11933333333333333,0.06266666666666666,0.9973333333333333,0.22360000000000002,1.631578947368421,1.17,8.0,15.0
448,1,3,0.3,0.25,0.45,1.0,0.44629907647031,2.0349762992757503,3.1,3.8,2.1
449,2,3,0.31,0.27,0.42,1.0,0.4229299871262493,2.2202350018942933,3.1,3.5,2.25
450,0,3,0.828,0.11866666666666666,0.05333333333333334,0.9966666666666667,0.2198,1.3157894736842106,1.14,8.0,17.0
451,0,3,0.34955044955044956,0.3215584415584416,0.3288911088911089,0.9968831168831169,0.32111488511488506,0.8210526315789473,2.7,2.9,2.88
452,0,3,0.6833166833166833,0.19880119880119876,0.11788211788211785,1.0,0.27667332667332667,1.6842105263157894,1.38,4.75,8.0
453,0,3,0.5403333333333333,0.24966666666666668,0.21,0.9993333333333333,0.3340666666666667,1.5263157894736843,1.75,3.8,4.5
454,2,3,0.07766666666666666,0.15033333333333332,0.7719999999999999,0.9953333333333333,0.39260000000000006,2.1578947368421053,13.0,6.25,1.22
455,0,3,0.45333333333333337,0.27666666666666667,0.27,0.9933333333333333,0.3706666666666667,1.736842105263158,2.05,3.4,3.5
456,0,3,0.5,0.26,0.24,1.0,0.31999999999999984,1.4842105263157885,1.91,3.6,3.9
457,2,3,0.157,0.217,0.626,1.0,0.4496,2.8421052631578947,6.0,4.33,1.5
458,1,3,0.24,0.23,0.53,1.0,0.43788096434350454,2.1395573061496798,4.1,4.1,1.8
459,1,3,0.5,0.29,0.21,1.0,0.23,0.9368421052631579,1.91,3.2,4.5
460,0,3,0.759,0.146,0.09500000000000001,1.0,0.2464,1.7894736842105263,1.25,6.5,10.0
461,1,3,0.365,0.296,0.339,1.0,0.3703376655973639,1.722952858368391,2.6,3.2,2.8
462,2,3,0.42,0.28,0.3,1.0,0.382,1.736842105263158,2.3,3.4,3.1
